Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2009-07-27,5.7178568840026855,60.77000045776367,28.3799991607666,42.2400016784668,42.86000061035156,11.135000228881836,21.84000015258789,68.8499984741211,26.450000762939453,,163.8699951171875,25.15999984741211,32.64337158203125,117.62999725341797,19.469999313354492,61.27000045776367,38.130001068115234,24.760000228881836,55.970001220703125,69.91000366210938,30.770000457763672,23.110000610351562,13.092499732971191,55.779998779296875,43.540000915527344,27.6200008392334,17.047500610351562,29.07455825805664,30.3700008392334,48.970001220703125
2009-07-28,5.714285850524902,62.41999816894531,27.68000030517578,43.25,42.900001525878906,10.890000343322754,21.93000030517578,68.33999633789062,26.3700008392334,,160.5399932861328,25.389999389648438,32.55756759643555,117.27999877929688,19.3700008392334,60.91999816894531,38.08000183105469,24.69499969482422,56.470001220703125,69.87999725341797,30.020000457763672,23.469999313354492,13.227499961853027,55.709999084472656,43.349998474121094,29.079999923706055,16.575000762939453,29.44971466064453,30.25,48.91999816894531
2009-07-29,5.715356826782227,63.22999954223633,27.75,43.369998931884766,41.83000183105469,10.797499656677246,21.719999313354492,67.12000274658203,25.889999389648438,,159.44000244140625,25.389999389648438,32.45269775390625,117.26000213623047,19.399999618530273,61.15999984741211,37.77000045776367,24.639999389648438,56.40999984741211,68.72000122070312,29.8700008392334,23.799999237060547,13.592499732971191,56.119998931884766,42.630001068115234,28.40999984741211,16.69499969482422,29.993690490722656,30.75,49.369998931884766
2009-07-30,5.813929080963135,63.11000061035156,28.229999542236328,43.2400016784668,43.40999984741211,10.932499885559082,21.979999542236328,67.69999694824219,26.219999313354492,,162.4199981689453,25.850000381469727,32.90078353881836,117.86000061035156,19.329999923706055,61.790000915527344,38.470001220703125,24.834999084472656,55.59000015258789,69.9000015258789,29.940000534057617,23.809999465942383,14.022500038146973,56.22999954223633,41.939998626708984,28.100000381469727,16.802499771118164,30.303194046020508,31.010000228881836,49.97999954223633
2009-07-31,5.835357189178467,62.310001373291016,28.329999923706055,42.90999984741211,44.060001373291016,10.835000038146973,22.010000228881836,69.47000122070312,25.1200008392334,,163.3000030517578,25.940000534057617,33.0819206237793,117.93000030517578,19.25,60.88999938964844,38.650001525878906,24.920000076293945,55.060001373291016,70.5199966430664,30.010000228881836,23.520000457763672,14.15999984741211,55.5099983215332,43.06999969482422,28.059999465942383,16.364999771118164,30.078100204467773,31.049999237060547,49.880001068115234
2009-08-03,5.943929195404053,62.880001068115234,28.649999618530273,43.790000915527344,45.119998931884766,11.164999961853027,22.56999969482422,70.4000015258789,25.520000457763672,,164.10000610351562,26.31999969482422,33.6348762512207,119.91999816894531,19.3700008392334,61.099998474121094,39.599998474121094,24.799999237060547,55.130001068115234,72.13999938964844,30.020000457763672,23.829999923706055,14.154999732971191,55.61000061035156,45.02000045776367,27.360000610351562,17.27750015258789,30.040584564208984,31.09000015258789,49.84000015258789
2009-08-04,5.912499904632568,64.41000366210938,28.709999084472656,44.15999984741211,47.88999938964844,11.3725004196167,22.440000534057617,70.41000366210938,25.639999389648438,,165.1699981689453,26.290000915527344,33.98762512207031,119.5999984741211,19.31999969482422,61.060001373291016,40.209999084472656,24.75,55.0099983215332,72.02999877929688,29.84000015258789,23.770000457763672,14.385000228881836,55.459999084472656,46.2599983215332,26.93000030517578,17.274999618530273,29.88114356994629,30.389999389648438,49.849998474121094
2009-08-05,5.896786212921143,62.310001373291016,30.360000610351562,44.029998779296875,46.63999938964844,11.274999618530273,22.170000076293945,69.79000091552734,25.270000457763672,,168.63999938964844,26.329999923706055,33.6444091796875,118.47000122070312,18.860000610351562,60.45000076293945,41.779998779296875,24.584999084472656,55.09000015258789,71.83000183105469,29.610000610351562,23.809999465942383,14.255000114440918,53.90999984741211,46.58000183105469,26.18000030517578,17.094999313354492,29.327789306640625,30.260000228881836,49.20000076293945
2009-08-06,5.853929042816162,60.689998626708984,31.309999465942383,45.52000045776367,47.13999938964844,11.342499732971191,22.309999465942383,69.25,25.3700008392334,,166.75,26.540000915527344,33.71114730834961,117.37999725341797,18.700000762939453,59.93000030517578,40.75,24.69499969482422,54.84000015258789,72.4000015258789,29.360000610351562,23.459999084472656,14.404999732971191,51.459999084472656,46.779998779296875,25.979999542236328,17.162500381469727,29.03704261779785,30.530000686645508,48.97999954223633
2009-08-07,5.911070823669434,60.4900016784668,32.689998626708984,46.689998626708984,47.779998779296875,11.682499885559082,22.190000534057617,69.5,26.690000534057617,,163.64999389648438,27.260000228881836,34.6835823059082,119.33000183105469,18.5,59.900001525878906,42.36000061035156,24.670000076293945,55.20000076293945,72.9000015258789,30.100000381469727,23.559999465942383,14.517499923706055,52.029998779296875,47.459999084472656,26.510000228881836,17.292499542236328,29.14958953857422,30.719999313354492,49.290000915527344
2009-08-10,5.882856845855713,61.2400016784668,32.34000015258789,45.77000045776367,47.150001525878906,11.447500228881836,21.639999389648438,69.2300033569336,26.440000534057617,,160.36000061035156,27.100000381469727,34.28316879272461,118.69999694824219,18.760000228881836,60.720001220703125,42.689998626708984,24.719999313354492,56.27000045776367,70.91000366210938,30.600000381469727,23.420000076293945,14.28499984741211,52.16999816894531,46.41999816894531,27.06999969482422,17.219999313354492,28.999528884887695,30.719999313354492,49.720001220703125
2009-08-11,5.815357208251953,62.810001373291016,31.510000228881836,45.38999938964844,46.279998779296875,11.197500228881836,21.170000076293945,67.94000244140625,25.899999618530273,,159.22000122070312,26.889999389648438,33.768348693847656,117.79000091552734,18.639999389648438,60.220001220703125,41.2400016784668,24.520000457763672,56.02000045776367,71.33999633789062,30.329999923706055,23.1299991607666,14.197500228881836,51.93000030517578,44.93000030517578,27.81999969482422,17.15250015258789,28.699403762817383,30.739999771118164,50.040000915527344
2009-08-12,5.903929233551025,62.15999984741211,31.799999237060547,46.34000015258789,47.58000183105469,12.02750015258789,21.43000030517578,68.72000122070312,26.219999313354492,,163.75999450683594,27.200000762939453,34.7884521484375,119.29000091552734,18.809999465942383,60.59000015258789,42.209999084472656,24.229999542236328,56.2599983215332,72.33000183105469,30.739999771118164,23.530000686645508,14.380000114440918,52.08000183105469,46.43000030517578,27.790000915527344,17.112499237060547,29.271516799926758,31.31999969482422,50.5099983215332
2009-08-13,6.014999866485596,60.86000061035156,31.979999542236328,46.619998931884766,47.16999816894531,11.9975004196167,21.510000228881836,68.52999877929688,26.260000228881836,,164.47999572753906,27.68000030517578,34.50244140625,119.58000183105469,19.049999237060547,60.31999969482422,42.900001525878906,24.059999465942383,55.779998779296875,72.5999984741211,30.979999542236328,23.6200008392334,14.452500343322754,52.29999923706055,47.470001220703125,28.3700008392334,17.170000076293945,29.112075805664062,31.850000381469727,51.880001068115234
2009-08-14,5.9564290046691895,60.849998474121094,31.719999313354492,44.869998931884766,46.0,11.779999732971191,21.309999465942383,68.62999725341797,25.860000610351562,,162.72999572753906,27.139999389648438,34.197364807128906,118.56999969482422,18.770000457763672,60.08000183105469,42.45000076293945,24.235000610351562,55.27000045776367,71.31999969482422,30.979999542236328,23.690000534057617,14.21500015258789,52.369998931884766,47.25,28.059999465942383,16.950000762939453,29.14958953857422,31.6200008392334,51.790000915527344
2009-08-17,5.699643135070801,59.84000015258789,30.389999389648438,44.15999984741211,43.95000076293945,11.234999656677246,20.729999542236328,66.58999633789062,25.09000015258789,,157.25,26.110000610351562,33.291664123535156,116.86000061035156,18.450000762939453,59.81999969482422,40.72999954223633,24.350000381469727,54.5,70.08000183105469,30.8799991607666,23.25,13.859999656677246,52.209999084472656,46.61000061035156,28.479999542236328,16.607500076293945,28.343006134033203,30.56999969482422,51.56999969482422
2009-08-18,5.857142925262451,59.7599983215332,31.690000534057617,43.779998779296875,45.11000061035156,11.074999809265137,21.010000228881836,66.94000244140625,25.200000762939453,,160.47999572753906,26.93000030517578,33.387001037597656,117.62999725341797,18.770000457763672,59.79999923706055,41.70000076293945,24.30500030517578,55.2599983215332,70.3499984741211,30.709999084472656,23.579999923706055,13.90250015258789,52.45000076293945,47.5099983215332,28.18000030517578,16.752500534057617,28.39927864074707,30.81999969482422,51.36000061035156
2009-08-19,5.878571033477783,60.13999938964844,31.700000762939453,43.52000045776367,45.16999816894531,11.260000228881836,21.239999771118164,68.16000366210938,25.479999542236328,,159.92999267578125,26.75,33.39653396606445,118.56999969482422,18.799999237060547,60.369998931884766,41.40999984741211,24.68000030517578,55.650001525878906,70.79000091552734,31.479999542236328,23.649999618530273,14.192500114440918,52.79999923706055,47.959999084472656,28.18000030517578,16.799999237060547,28.539962768554688,30.950000762939453,51.66999816894531
2009-08-20,5.940357208251953,60.290000915527344,32.52000045776367,44.7400016784668,45.5,11.545000076293945,21.889999389648438,68.62000274658203,25.889999389648438,,162.3300018310547,26.68000030517578,33.69207763671875,118.94999694824219,18.709999084472656,60.95000076293945,42.41999816894531,24.709999084472656,56.13999938964844,71.2300033569336,31.34000015258789,23.670000076293945,14.25,53.02000045776367,47.810001373291016,28.389999389648438,16.952499389648438,28.802570343017578,30.889999389648438,51.709999084472656
2009-08-21,6.0435709953308105,60.63999938964844,32.849998474121094,45.869998931884766,47.29999923706055,13.417499542236328,22.190000534057617,69.7300033569336,26.790000915527344,,163.50999450683594,27.5,34.626380920410156,119.9000015258789,18.889999389648438,61.029998779296875,43.65999984741211,24.954999923706055,56.27000045776367,72.63999938964844,32.560001373291016,24.40999984741211,13.912500381469727,53.58000183105469,48.20000076293945,28.920000076293945,17.25,29.42157745361328,31.6299991607666,51.36000061035156
2009-08-24,6.0378570556640625,60.380001068115234,32.66999816894531,47.130001068115234,47.560001373291016,13.194999694824219,22.059999465942383,70.76000213623047,26.799999237060547,,162.5800018310547,27.030000686645508,35.532081604003906,119.31999969482422,18.760000228881836,61.279998779296875,43.0099983215332,24.530000686645508,55.90999984741211,72.55999755859375,32.5,24.639999389648438,14.0,53.34000015258789,47.95000076293945,29.690000534057617,16.987499237060547,29.45909309387207,31.40999984741211,51.54999923706055
2009-08-25,6.050000190734863,60.36000061035156,32.81999969482422,48.25,47.83000183105469,13.074999809265137,22.0,70.6500015258789,26.8700008392334,,164.94000244140625,27.31999969482422,35.770423889160156,118.83000183105469,19.100000381469727,61.13999938964844,43.58000183105469,24.3700008392334,56.45000076293945,72.68000030517578,32.95000076293945,24.639999389648438,13.789999961853027,53.400001525878906,48.43000030517578,29.920000076293945,17.2450008392334,29.365304946899414,32.540000915527344,51.66999816894531
2009-08-26,5.978929042816162,61.2400016784668,33.13999938964844,47.81999969482422,47.25,13.217499732971191,21.93000030517578,71.08999633789062,27.0,,165.9499969482422,27.56999969482422,35.389076232910156,119.47000122070312,19.43000030517578,60.630001068115234,43.29999923706055,24.59000015258789,57.0,71.41999816894531,32.68000030517578,24.549999237060547,13.862500190734863,53.36000061035156,48.790000915527344,28.93000030517578,17.549999237060547,29.52474594116211,33.40999984741211,51.79999923706055
2009-08-27,6.051785945892334,60.25,33.959999084472656,51.81999969482422,47.08000183105469,13.170000076293945,21.8799991607666,71.0,27.010000228881836,,165.02000427246094,27.549999237060547,35.646488189697266,119.43000030517578,19.469999313354492,60.4900016784668,43.45000076293945,24.719999313354492,57.15999984741211,71.62999725341797,32.869998931884766,24.690000534057617,14.207500457763672,53.060001373291016,49.20000076293945,28.940000534057617,17.427499771118164,29.12145233154297,33.650001525878906,51.2400016784668
2009-08-28,6.073214054107666,59.61000061035156,34.2400016784668,51.040000915527344,46.709999084472656,13.0625,22.0,70.68000030517578,26.84000015258789,,164.4199981689453,27.690000534057617,35.49394607543945,118.22000122070312,20.25,60.290000915527344,42.91999816894531,24.530000686645508,56.06999969482422,71.91999816894531,32.31999969482422,24.68000030517578,14.045000076293945,53.189998626708984,49.61000061035156,28.18000030517578,17.625,29.09331703186035,33.68000030517578,51.130001068115234
2009-08-31,6.007500171661377,59.779998779296875,33.81999969482422,49.66999816894531,45.310001373291016,12.967499732971191,21.600000381469727,69.94000244140625,26.040000915527344,,165.4600067138672,27.290000915527344,35.04586410522461,118.05000305175781,20.31999969482422,60.439998626708984,43.459999084472656,24.385000228881836,56.2400016784668,72.0999984741211,32.43000030517578,24.649999618530273,13.84749984741211,54.11000061035156,50.41999816894531,28.0,17.774999618530273,29.112075805664062,33.880001068115234,50.869998931884766
2009-09-01,5.903571128845215,58.97999954223633,31.979999542236328,48.77000045776367,43.84000015258789,12.78499984741211,21.170000076293945,68.4800033569336,25.68000030517578,,160.1699981689453,26.739999771118164,34.245033264160156,116.69000244140625,19.719999313354492,59.939998626708984,41.66999816894531,24.264999389648438,55.63999938964844,70.12000274658203,31.790000915527344,24.0,13.59000015258789,53.02000045776367,49.2599983215332,27.329999923706055,17.545000076293945,28.483688354492188,34.040000915527344,50.970001220703125
2009-09-02,5.899285793304443,59.099998474121094,31.950000762939453,48.400001525878906,43.5099983215332,12.890000343322754,21.549999237060547,68.04000091552734,25.399999618530273,,158.5399932861328,26.530000686645508,34.102027893066406,116.08999633789062,19.469999313354492,59.7599983215332,40.86000061035156,24.899999618530273,55.369998931884766,70.58000183105469,30.809999465942383,23.860000610351562,13.327500343322754,52.79999923706055,49.150001525878906,28.65999984741211,17.524999618530273,28.267974853515625,33.810001373291016,50.91999816894531
2009-09-03,5.948214054107666,58.470001220703125,32.459999084472656,48.459999084472656,45.040000915527344,13.087499618530273,21.489999771118164,68.33000183105469,25.440000534057617,,161.66000366210938,26.899999618530273,34.56917953491211,116.33000183105469,19.420000076293945,59.689998626708984,42.11000061035156,24.790000915527344,55.56999969482422,71.0199966430664,30.239999771118164,24.110000610351562,13.432499885559082,52.869998931884766,49.91999816894531,28.8700008392334,17.727500915527344,28.36176300048828,33.54999923706055,51.7400016784668
2009-09-04,6.082499980926514,58.95000076293945,32.84000015258789,49.150001525878906,46.11000061035156,13.199999809265137,21.84000015258789,68.95999908447266,25.899999618530273,,162.97000122070312,27.030000686645508,35.41767883300781,117.45999908447266,19.639999389648438,60.31999969482422,42.34000015258789,24.975000381469727,56.13999938964844,71.3499984741211,30.700000762939453,24.6200008392334,13.557499885559082,52.86000061035156,50.119998931884766,28.8799991607666,17.59000015258789,28.699403762817383,33.84000015258789,51.68000030517578
2009-09-08,6.1760711669921875,59.15999984741211,33.4900016784668,49.5,46.970001220703125,13.612500190734863,21.920000076293945,70.4800033569336,26.280000686645508,,167.22000122070312,27.479999542236328,36.056434631347656,117.16000366210938,19.799999237060547,60.56999969482422,42.540000915527344,25.204999923706055,56.220001220703125,71.69000244140625,30.969999313354492,24.81999969482422,13.8100004196167,54.20000076293945,48.970001220703125,27.84000015258789,17.737499237060547,29.027664184570312,33.97999954223633,51.400001525878906
2009-09-09,6.112143039703369,59.18000030517578,34.09000015258789,50.529998779296875,48.40999984741211,13.869999885559082,22.229999542236328,70.33000183105469,26.950000762939453,,170.27000427246094,27.3799991607666,36.66659164428711,116.76000213623047,19.93000030517578,60.91999816894531,42.86000061035156,25.315000534057617,55.09000015258789,73.18000030517578,31.549999237060547,24.780000686645508,13.837499618530273,53.7599983215332,49.13999938964844,28.399999618530273,17.6200008392334,28.971391677856445,33.900001525878906,51.11000061035156
2009-09-10,6.1628570556640625,59.029998779296875,34.400001525878906,50.4900016784668,48.689998626708984,14.104999542236328,23.010000228881836,71.44999694824219,28.360000610351562,,174.8699951171875,27.530000686645508,37.581825256347656,117.66999816894531,19.760000228881836,60.65999984741211,43.02000045776367,25.290000915527344,54.849998474121094,74.38999938964844,31.959999084472656,25.0,13.854999542236328,56.040000915527344,48.52000045776367,29.110000610351562,18.077499389648438,29.402820587158203,34.189998626708984,51.029998779296875
2009-09-11,6.148571014404297,58.540000915527344,34.16999816894531,51.349998474121094,48.529998779296875,14.479999542236328,23.09000015258789,70.75,28.420000076293945,,174.6999969482422,27.34000015258789,37.11467742919922,118.05000305175781,19.510000228881836,60.41999816894531,42.5,25.7549991607666,54.38999938964844,74.0,32.540000915527344,24.860000610351562,13.7475004196167,55.63999938964844,48.40999984741211,29.06999969482422,18.072500228881836,29.318410873413086,34.08000183105469,50.720001220703125
2009-09-14,6.204286098480225,59.209999084472656,33.91999816894531,50.970001220703125,48.77000045776367,14.367500305175781,22.790000915527344,71.04000091552734,28.079999923706055,,177.7100067138672,27.510000228881836,38.106178283691406,118.87999725341797,19.360000610351562,60.34000015258789,43.75,26.079999923706055,54.22999954223633,74.55999755859375,32.88999938964844,25.0,13.727499961853027,55.29999923706055,48.9900016784668,28.760000228881836,18.217500686645508,29.14021110534668,34.2400016784668,50.380001068115234
2009-09-15,6.255713939666748,58.47999954223633,34.650001525878906,52.06999969482422,51.70000076293945,14.182499885559082,22.979999542236328,71.62999725341797,28.290000915527344,,176.66000366210938,27.40999984741211,37.934574127197266,119.3499984741211,19.549999237060547,60.150001525878906,43.189998626708984,26.225000381469727,54.97999954223633,74.68000030517578,32.70000076293945,25.200000762939453,13.672499656677246,55.029998779296875,49.0099983215332,27.700000762939453,18.299999237060547,29.07455825805664,34.060001373291016,49.93000030517578
2009-09-16,6.495357036590576,59.689998626708984,35.84000015258789,52.36000061035156,52.619998931884766,14.337499618530273,23.360000610351562,72.44999694824219,28.3700008392334,,179.8699951171875,28.059999465942383,38.201515197753906,121.81999969482422,19.649999618530273,60.189998626708984,44.650001525878906,26.334999084472656,56.470001220703125,75.37999725341797,32.16999816894531,25.200000762939453,14.295000076293945,55.310001373291016,48.849998474121094,29.290000915527344,18.522499084472656,28.521203994750977,34.61000061035156,50.040000915527344
2009-09-17,6.591071128845215,60.52000045776367,35.0,52.880001068115234,53.88999938964844,14.635000228881836,23.389999389648438,71.97000122070312,28.459999084472656,,181.4600067138672,27.920000076293945,38.23011779785156,121.87999725341797,19.40999984741211,60.77000045776367,44.959999084472656,26.709999084472656,56.459999084472656,74.88999938964844,32.0099983215332,25.299999237060547,14.522500038146973,55.529998779296875,47.70000076293945,29.34000015258789,18.454999923706055,27.677104949951172,34.31999969482422,49.959999084472656
2009-09-18,6.6078572273254395,60.79999923706055,34.77000045776367,53.02000045776367,53.41999816894531,14.542499542236328,23.399999618530273,72.63999938964844,28.440000534057617,,183.17999267578125,28.229999542236328,38.296852111816406,122.11000061035156,19.559999465942383,60.779998779296875,44.95000076293945,26.8799991607666,57.0,74.62000274658203,31.8799991607666,25.260000228881836,14.647500038146973,57.31999969482422,47.369998931884766,28.579999923706055,18.447500228881836,27.75213623046875,34.5,50.11000061035156
2009-09-21,6.572143077850342,62.310001373291016,33.7599983215332,52.86000061035156,52.459999084472656,14.270000457763672,23.6299991607666,72.05000305175781,28.0,,182.38999938964844,28.139999389648438,37.486488342285156,121.56999969482422,19.540000915527344,60.66999816894531,44.54999923706055,26.5,56.13999938964844,74.54000091552734,31.81999969482422,25.299999237060547,14.637499809265137,57.099998474121094,47.790000915527344,28.59000015258789,18.34749984741211,27.65834617614746,34.540000915527344,50.90999984741211
2009-09-22,6.588571071624756,60.83000183105469,33.970001220703125,53.13999938964844,54.34000015258789,14.217499732971191,23.40999984741211,72.62999725341797,28.3799991607666,,185.52000427246094,27.6200008392334,37.86783981323242,121.61000061035156,19.530000686645508,61.08000183105469,46.470001220703125,26.424999237060547,55.810001373291016,74.97000122070312,31.329999923706055,25.770000457763672,14.642499923706055,57.2400016784668,47.59000015258789,27.579999923706055,18.602500915527344,27.677104949951172,34.630001068115234,50.9900016784668
2009-09-23,6.625,60.54999923706055,33.599998474121094,52.369998931884766,53.13999938964844,14.385000228881836,22.799999237060547,71.37000274658203,28.079999923706055,,183.63999938964844,27.350000381469727,37.41975402832031,120.81999969482422,19.8799991607666,60.77000045776367,45.060001373291016,26.290000915527344,55.540000915527344,74.41999816894531,31.329999923706055,25.709999084472656,14.574999809265137,57.25,47.290000915527344,26.68000030517578,18.479999542236328,28.02412223815918,34.2400016784668,50.400001525878906
2009-09-24,6.565000057220459,60.779998779296875,33.849998474121094,51.790000915527344,51.849998474121094,14.024999618530273,22.649999618530273,70.70999908447266,27.969999313354492,,183.05999755859375,27.040000915527344,36.8763313293457,120.94000244140625,19.540000915527344,60.720001220703125,44.369998931884766,26.170000076293945,56.119998931884766,74.0999984741211,31.010000228881836,25.940000534057617,14.542499542236328,57.84000015258789,47.52000045776367,26.030000686645508,18.38249969482422,28.277353286743164,33.650001525878906,50.70000076293945
2009-09-25,6.513214111328125,60.27000045776367,33.06999969482422,51.52000045776367,51.20000076293945,13.765000343322754,22.6200008392334,70.66000366210938,27.6200008392334,,179.5,26.850000381469727,36.04690170288086,121.08000183105469,19.3700008392334,60.619998931884766,43.650001525878906,26.485000610351562,56.95000076293945,73.80000305175781,31.25,25.549999237060547,14.65999984741211,58.0099983215332,47.75,25.34000015258789,17.665000915527344,28.08039665222168,33.68000030517578,49.470001220703125
2009-09-28,6.648213863372803,60.45000076293945,34.40999984741211,53.06999969482422,52.18000030517578,14.367500305175781,23.610000610351562,71.69999694824219,28.229999542236328,,182.5,27.260000228881836,35.598819732666016,119.33000183105469,19.739999771118164,61.27000045776367,44.810001373291016,26.565000534057617,57.16999816894531,75.01000213623047,32.029998779296875,25.829999923706055,14.75,58.15999984741211,49.15999984741211,25.799999237060547,17.78499984741211,28.46493148803711,34.189998626708984,49.5
2009-09-29,6.62071418762207,60.459999084472656,33.9900016784668,54.619998931884766,51.599998474121094,14.289999961853027,23.299999237060547,70.91000366210938,27.940000534057617,,183.5800018310547,26.829999923706055,35.51301574707031,118.80999755859375,19.479999542236328,60.93000030517578,44.880001068115234,26.655000686645508,57.16999816894531,73.94000244140625,31.850000381469727,25.75,15.022500038146973,57.90999984741211,48.959999084472656,25.68000030517578,17.392499923706055,28.286731719970703,37.349998474121094,49.22999954223633
2009-09-30,6.619643211364746,60.22999954223633,33.900001525878906,54.150001525878906,51.33000183105469,14.232500076293945,23.540000915527344,70.43000030517578,27.459999084472656,,184.35000610351562,26.639999389648438,35.41767883300781,119.61000061035156,19.56999969482422,60.88999938964844,43.81999969482422,26.850000381469727,57.06999969482422,73.80000305175781,31.6299991607666,25.719999313354492,16.174999237060547,57.91999816894531,49.22999954223633,25.040000915527344,17.27750015258789,28.38990020751953,37.470001220703125,49.09000015258789
2009-10-01,6.459286212921143,59.0,32.459999084472656,52.11000061035156,49.45000076293945,13.637499809265137,23.09000015258789,68.80999755859375,27.360000610351562,,178.99000549316406,26.31999969482422,34.70265197753906,117.9000015258789,18.899999618530273,59.810001373291016,41.369998931884766,26.559999465942383,56.7400016784668,72.55000305175781,31.18000030517578,24.8799991607666,15.625,56.619998931884766,48.77000045776367,24.790000915527344,17.280000686645508,28.14604949951172,38.189998626708984,49.0
2009-10-02,6.603570938110352,58.58000183105469,32.4900016784668,51.400001525878906,48.83000183105469,13.6274995803833,22.670000076293945,68.13999938964844,27.209999084472656,,179.61000061035156,26.030000686645508,33.93995666503906,119.0199966430664,18.969999313354492,59.72999954223633,41.86000061035156,26.934999465942383,56.709999084472656,71.93000030517578,31.649999618530273,24.959999084472656,15.505000114440918,56.75,49.040000915527344,24.280000686645508,16.947500228881836,28.03350257873535,38.04999923706055,49.08000183105469
2009-10-05,6.643570899963379,58.310001373291016,33.220001220703125,52.279998779296875,50.75,14.104999542236328,22.940000534057617,69.38999938964844,27.670000076293945,,186.47000122070312,26.149999618530273,34.531044006347656,119.75,19.100000381469727,59.81999969482422,43.79999923706055,26.899999618530273,56.61000061035156,73.0199966430664,31.770000457763672,24.639999389648438,15.694999694824219,56.68000030517578,48.9900016784668,24.040000915527344,17.040000915527344,28.099153518676758,38.209999084472656,49.060001373291016
2009-10-06,6.786070823669434,58.86000061035156,33.52000045776367,52.290000915527344,51.70000076293945,14.642499923706055,23.350000381469727,70.55999755859375,28.18000030517578,,186.97999572753906,26.290000915527344,34.89332580566406,121.3499984741211,19.6299991607666,60.290000915527344,44.90999984741211,27.15999984741211,57.439998626708984,73.93000030517578,32.5099983215332,25.110000610351562,15.772500038146973,57.029998779296875,49.529998779296875,24.3799991607666,17.065000534057617,28.296110153198242,38.310001373291016,49.47999954223633
2009-10-07,6.794642925262451,58.540000915527344,33.9900016784668,51.790000915527344,51.900001525878906,14.609999656677246,23.610000610351562,70.51000213623047,28.170000076293945,,190.47999572753906,26.139999389648438,34.61684799194336,122.77999877929688,19.75,60.709999084472656,45.70000076293945,27.405000686645508,57.13999938964844,73.13999938964844,32.189998626708984,25.100000381469727,15.854999542236328,56.95000076293945,48.93000030517578,25.049999237060547,17.71500015258789,27.555179595947266,39.119998931884766,49.4900016784668
2009-10-08,6.759643077850342,58.88999938964844,34.97999954223633,52.29999923706055,53.09000015258789,15.09000015258789,23.670000076293945,71.44999694824219,28.670000076293945,,188.1699981689453,26.889999389648438,35.12213134765625,122.29000091552734,19.8799991607666,60.939998626708984,45.29999923706055,27.295000076293945,56.869998931884766,74.52999877929688,32.43000030517578,25.670000076293945,16.0049991607666,57.650001525878906,48.349998474121094,24.15999984741211,17.9325008392334,27.34884262084961,39.63999938964844,49.7400016784668
2009-10-09,6.802499771118164,59.41999816894531,34.939998626708984,52.689998626708984,53.63999938964844,15.242500305175781,24.030000686645508,72.76000213623047,28.639999389648438,,189.3000030517578,26.959999084472656,35.436744689941406,125.93000030517578,20.170000076293945,61.7400016784668,45.849998474121094,27.325000762939453,56.70000076293945,74.7300033569336,32.560001373291016,25.549999237060547,15.897500038146973,57.560001373291016,48.810001373291016,24.670000076293945,18.235000610351562,27.34884262084961,39.45000076293945,49.970001220703125
2009-10-12,6.814642906188965,59.5099983215332,35.08000183105469,51.65999984741211,53.04999923706055,15.367500305175781,23.780000686645508,73.66999816894531,28.639999389648438,,190.14999389648438,27.040000915527344,35.51301574707031,127.04000091552734,20.399999618530273,62.529998779296875,46.08000183105469,27.395000457763672,56.68000030517578,74.87999725341797,32.86000061035156,25.719999313354492,15.8125,57.5,48.83000183105469,25.229999542236328,18.424999237060547,27.198780059814453,38.970001220703125,49.61000061035156
2009-10-13,6.786428928375244,59.27000045776367,34.84000015258789,51.900001525878906,52.7400016784668,15.282500267028809,23.889999389648438,74.06999969482422,28.40999984741211,,187.22999572753906,27.530000686645508,35.103065490722656,127.0199966430664,20.489999771118164,61.0099983215332,45.65999984741211,27.399999618530273,57.04999923706055,74.6500015258789,32.41999816894531,25.809999465942383,15.920000076293945,57.2599983215332,48.02000045776367,24.290000915527344,18.667499542236328,27.217538833618164,38.27000045776367,50.34000015258789
2009-10-14,6.831786155700684,60.56999969482422,35.09000015258789,52.5099983215332,54.5099983215332,15.6225004196167,24.3799991607666,75.45999908447266,28.90999984741211,,192.27999877929688,27.3799991607666,35.675086975097656,128.35000610351562,20.829999923706055,60.54999923706055,47.15999984741211,27.420000076293945,57.5,76.56999969482422,32.900001525878906,25.959999084472656,16.225000381469727,57.310001373291016,48.65999984741211,24.8700008392334,18.700000762939453,27.142507553100586,38.75,50.189998626708984
2009-10-15,6.805714130401611,61.83000183105469,35.540000915527344,51.7599983215332,54.77000045776367,15.744999885559082,24.3700008392334,76.69000244140625,29.229999542236328,,188.6300048828125,27.299999237060547,35.99923324584961,127.9800033569336,20.670000076293945,60.939998626708984,47.15999984741211,27.459999084472656,58.20000076293945,76.7699966430664,33.29999923706055,26.709999084472656,16.239999771118164,57.2400016784668,48.54999923706055,24.549999237060547,18.770000457763672,27.30194854736328,39.83000183105469,50.95000076293945
